"campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,CTR,Conversion_rate,ROAS,Cost_per_Conversion,Campaign_Profit"
"833829,Referral Program,2024-03-02,New Users,Email,3668,741,30,4906.12,2838.45,3.85,20.201744820065432,4.048582995951417,0.578552909427409,163.53733333333332,-2067.67"
"754576,New User Discount,2024-03-01,New Users,App,4561,133,92,3405.29,7165.56,3.4,2.9160271870203904,69.17293233082707,2.104243691433035,37.014021739130435,3760.2700000000004"
"102659,Weekend Special,2024-03-01,Inactive,Email,6076,114,63,2480.67,5174.57,2.58,1.8762343647136273,55.26315789473685,2.085956616559236,39.37571428571429,2693.8999999999996"
"752510,Festival Offer,2024-03-01,Inactive,Email,4707,968,11,1150.33,8096.02,3.16,20.565115785001062,1.1363636363636365,7.037997791937967,104.57545454545453,6945.6900000000005"
"43642,Flash Sale,2024-03-01,Inactive,Social Media,1500,570,56,3318.46,5605.21,1.5,38.0,9.824561403508772,1.6890997631431448,59.25821428571429,2286.75"
"608586,Membership Drive,2024-03-01,Inactive,App,8770,365,48,2432.4,9561.27,2.9,4.161915621436716,13.150684931506849,3.930796743956586,50.675000000000004,7128.870000000001"
"474850,Category Promotion,2024-03-01,New Users,App,4710,566,27,4846.93,8794.9,1.87,12.016985138004246,4.770318021201414,1.8145300220964609,179.51592592592593,3947.9699999999993"
"86556,App Push Notification,2024-03-01,New Users,Email,7199,695,71,4503.02,4207.51,3.14,9.654118627587165,10.215827338129497,0.9343751526753157,63.42281690140846,-295.5100000000002"
"113928,Email Campaign,2024-03-01,Inactive,App,6944,706,69,2924.18,8642.95,3.85,10.167050691244238,9.773371104815865,2.955683302669467,42.37942028985507,5718.77"
"184611,Referral Program,2024-03-01,All,Sms,5980,872,61,4618.56,9891.07,2.53,14.581939799331103,6.9954128440366965,2.141591751541606,75.71409836065574,5272.509999999999"
"43467,New User Discount,2024-02-29,New Users,Email,7316,104,64,3465.52,5375.64,2.86,1.4215418261344996,61.53846153846154,1.5511784667236086,54.14875,1910.1200000000003"
"143548,Weekend Special,2024-02-29,All,Email,6967,196,69,3091.8,4986.59,2.84,2.813262523324243,35.204081632653065,1.612843650947668,44.80869565217392,1894.79"
"457174,Festival Offer,2024-02-29,New Users,Email,2216,167,67,3620.47,4904.13,1.73,7.5361010830324915,40.119760479041915,1.3545561764080356,54.036865671641785,1283.6600000000003"
"321811,Flash Sale,2024-02-29,Premium,Social Media,2689,645,89,2878.49,7604.76,2.38,23.98661212346597,13.798449612403102,2.6419268435881316,32.34258426966292,4726.27"
"551837,Membership Drive,2024-02-29,Premium,App,7969,978,25,1251.88,2658.27,3.69,12.272556155101016,2.556237218813906,2.123422372751382,50.0752,1406.3899999999999"
"225577,Category Promotion,2024-02-29,Inactive,App,3826,296,57,4628.33,4963.16,3.04,7.736539466806064,19.256756756756758,1.0723435882921053,81.19877192982456,334.8299999999999"
"876048,App Push Notification,2024-02-29,All,Social Media,5090,618,26,1666.03,2996.54,1.9,12.141453831041257,4.207119741100324,1.7986110694285218,64.07807692307692,1330.51"
"702634,Email Campaign,2024-02-29,All,App,4640,376,63,3136.53,2167.48,2.44,8.103448275862068,16.75531914893617,0.691043924336767,49.78619047619048,-969.0500000000002"
"892667,Referral Program,2024-02-29,All,Social Media,3707,544,97,3045.95,6386.71,3.5,14.674939304019421,17.830882352941178,2.0967875375498615,31.401546391752575,3340.76"
"140497,New User Discount,2024-02-28,All,Email,6519,372,92,3323.24,2385.54,1.98,5.706396686608375,24.731182795698924,0.7178356062156209,36.122173913043476,-937.6999999999998"
"781273,Weekend Special,2024-02-28,New Users,App,3782,534,54,3500.2,3219.96,3.47,14.119513484928609,10.112359550561797,0.919936003656934,64.81851851851852,-280.2399999999998"
"531774,Festival Offer,2024-02-28,New Users,Sms,1961,310,35,4159.94,8058.7,3.93,15.80826109127996,11.29032258064516,1.9372154406073165,118.85542857142856,3898.76"
"724346,Flash Sale,2024-02-28,Inactive,Sms,4928,553,93,2923.81,6840.59,3.82,11.221590909090908,16.817359855334537,2.3396150912679006,31.438817204301074,3916.78"
"221563,Membership Drive,2024-02-28,New Users,App,1973,467,83,1749.56,2413.08,2.49,23.66953877344146,17.77301927194861,1.379249639909463,21.079036144578314,663.52"
"588079,Category Promotion,2024-02-28,Inactive,App,2975,816,72,4891.95,8602.31,3.61,27.42857142857143,8.823529411764707,1.758462371855804,67.94375,3710.3599999999997"
"918240,App Push Notification,2024-02-28,New Users,Sms,1776,959,79,2006.36,5866.91,2.97,53.99774774774775,8.237747653806048,2.9241561833369882,25.396962025316455,3860.55"
"522712,Email Campaign,2024-02-28,New Users,Sms,2880,319,63,4708.64,8753.95,3.16,11.07638888888889,19.74921630094044,1.8591249277923136,74.74031746031747,4045.3100000000004"
"156216,Referral Program,2024-02-28,Inactive,Sms,1197,889,79,3709.75,3528.88,3.45,74.26900584795322,8.886389201349832,0.9512446930386145,46.95886075949367,-180.8699999999999"
"858121,New User Discount,2024-02-27,Premium,Social Media,6804,256,100,1496.49,7144.9,3.19,3.76249265138154,39.0625,4.774438853584053,14.9649,5648.41"
"962466,Weekend Special,2024-02-27,Premium,Social Media,8112,917,81,1920.23,8996.6,2.62,11.304240631163708,8.833151581243184,4.685167922592607,23.706543209876543,7076.370000000001"
"805693,Festival Offer,2024-02-27,Inactive,Sms,3486,326,37,4154.24,8107.27,2.03,9.351692484222603,11.349693251533742,1.9515651478970886,112.27675675675675,3953.0300000000007"
"929588,Flash Sale,2024-02-27,Inactive,Social Media,9306,481,19,4886.48,3327.02,3.51,5.168708360197722,3.9501039501039505,0.6808622976048199,257.18315789473684,-1559.4599999999996"
"745320,Membership Drive,2024-02-27,All,Email,1481,549,72,1172.84,2294.15,3.98,37.069547602970964,13.114754098360656,1.9560639132362472,16.28944444444444,1121.3100000000002"
"222313,Category Promotion,2024-02-27,All,Social Media,6397,143,44,3524.6,5808.56,1.52,2.2354228544630295,30.76923076923077,1.6480054474266586,80.10454545454546,2283.9600000000005"
"642607,App Push Notification,2024-02-27,All,Social Media,6009,850,64,3168.61,9652.32,2.13,14.145448493925777,7.529411764705881,3.0462316283796365,49.50953125,6483.709999999999"
"783828,Email Campaign,2024-02-27,New Users,Email,9781,484,65,2427.9,3449.89,3.44,4.948369287393927,13.429752066115702,1.4209357881296594,37.3523076923077,1021.9899999999998"
"815270,Referral Program,2024-02-27,Inactive,Sms,4192,747,71,3084.85,3851.73,1.76,17.81965648854962,9.504685408299867,1.2485955556996289,43.44859154929577,766.8800000000001"
"638620,New User Discount,2024-02-26,Premium,Email,9612,918,37,4836.36,5909.37,3.48,9.550561797752808,4.030501089324619,1.2218631367392006,130.71243243243242,1073.0100000000002"
"172129,Weekend Special,2024-02-26,New Users,Social Media,3732,641,13,4628.44,6518.93,3.84,17.17577706323687,2.02808112324493,1.408450795516416,356.0338461538461,1890.4900000000007"
"794677,Festival Offer,2024-02-26,All,Social Media,7983,376,53,3069.32,9497.35,1.54,4.7100087686333465,14.095744680851062,3.094284727561805,57.91169811320755,6428.030000000001"
"553680,Flash Sale,2024-02-26,New Users,Email,9025,292,24,2252.52,3926.14,3.03,3.2354570637119116,8.21917808219178,1.7429989522845524,93.855,1673.62"
"98553,Membership Drive,2024-02-26,New Users,Social Media,1394,132,20,2156.66,2996.69,2.49,9.469153515064562,15.151515151515152,1.3895050680218488,107.833,840.0300000000002"
"884042,Category Promotion,2024-02-26,New Users,Email,8471,261,51,4485.07,6871.79,3.75,3.0811002242946524,19.54022988505747,1.5321477702689146,87.94254901960784,2386.7200000000003"
"437596,App Push Notification,2024-02-26,All,Email,4100,662,79,4759.21,3976.85,2.01,16.146341463414636,11.933534743202417,0.835611372475684,60.24316455696203,-782.3600000000001"
"958791,Email Campaign,2024-02-26,New Users,Email,3511,794,72,2094.33,9954.72,3.85,22.614639703788093,9.06801007556675,4.753176433513343,29.087916666666665,7860.389999999999"
"23268,Referral Program,2024-02-26,All,Sms,1047,981,92,2280.38,8026.94,3.34,93.69627507163324,9.378185524974516,3.5200010524561693,24.786739130434785,5746.5599999999995"
"800479,New User Discount,2024-02-25,New Users,Social Media,9263,861,71,2491.66,3991.03,3.29,9.295044801900032,8.246225319396052,1.6017554562018896,35.09380281690141,1499.3700000000003"
"202225,Weekend Special,2024-02-25,Premium,Email,3139,172,30,3360.09,2871.2,3.86,5.47945205479452,17.441860465116278,0.8545009211062798,112.003,-488.8900000000003"
"531965,Festival Offer,2024-02-25,New Users,Sms,5760,861,14,3297.56,5683.89,3.27,14.947916666666666,1.6260162601626018,1.7236653768240762,235.54,2386.3300000000004"
"685577,Flash Sale,2024-02-25,New Users,Email,8671,834,83,3678.07,8867.25,1.85,9.618267789182331,9.952038369304557,2.4108431867800233,44.31409638554217,5189.18"
"424533,Membership Drive,2024-02-25,Inactive,Sms,7078,897,86,3454.09,2756.82,2.81,12.67307148912122,9.587513935340022,0.7981320695175864,40.16383720930233,-697.27"
"953439,Category Promotion,2024-02-25,New Users,App,6148,320,84,4982.21,9378.37,2.1,5.204944697462589,26.25,1.8823714777177198,59.31202380952381,4396.160000000001"
"984163,App Push Notification,2024-02-25,Inactive,App,8394,185,24,2350.96,7267.18,2.99,2.203955206099595,12.972972972972974,3.091154251880083,97.95666666666666,4916.22"
"425779,Email Campaign,2024-02-25,All,App,1035,368,63,3386.5,9557.96,2.88,35.55555555555556,17.119565217391305,2.822371179684039,53.75396825396825,6171.459999999999"
"78425,Referral Program,2024-02-25,Premium,Email,8930,994,56,4798.03,4466.82,3.31,11.131019036954088,5.633802816901409,0.9309695854340219,85.67910714285713,-331.21000000000004"
"808747,New User Discount,2024-02-24,Inactive,App,5262,370,44,1209.96,7507.52,3.13,7.031546940326871,11.891891891891893,6.2047670997388344,27.49909090909091,6297.56"
"902698,Weekend Special,2024-02-24,New Users,Email,4157,228,53,4953.25,4460.75,3.72,5.484724560981477,23.24561403508772,0.9005703326099026,93.45754716981132,-492.5"
"500036,Festival Offer,2024-02-24,Premium,Social Media,1344,471,16,4132.1,8662.44,2.1,35.044642857142854,3.397027600849257,2.0963771447932045,258.25625,4530.34"
"634868,Flash Sale,2024-02-24,All,Email,7309,590,89,3180.79,7452.11,2.81,8.072239704473937,15.084745762711865,2.3428487891372898,35.73921348314607,4271.32"
"332730,Membership Drive,2024-02-24,New Users,App,5176,698,73,4909.64,8832.05,1.84,13.48531684698609,10.458452722063036,1.7989200837535948,67.25534246575343,3922.409999999999"
"137341,Category Promotion,2024-02-24,New Users,App,9797,189,88,3160.22,3947.84,2.4,1.929161988363785,46.56084656084656,1.2492294840232643,35.911590909090904,787.6200000000003"
"174580,App Push Notification,2024-02-24,Inactive,Sms,6261,138,19,2310.85,5280.85,2.87,2.2041207474844273,13.768115942028986,2.2852413614038127,121.6236842105263,2970.0000000000005"
"673417,Email Campaign,2024-02-24,Premium,Sms,4444,632,57,3759.3,3412.86,2.56,14.221422142214221,9.018987341772151,0.9078445455270928,65.95263157894738,-346.44000000000005"
"738249,Referral Program,2024-02-24,New Users,App,1135,451,73,1649.09,6562.98,1.72,39.735682819383264,16.186252771618626,3.97975853349423,22.590273972602738,4913.889999999999"
"477804,New User Discount,2024-02-23,New Users,Email,9471,410,68,1835.79,4825.94,2.53,4.329004329004329,16.585365853658537,2.6288083059609213,26.99691176470588,2990.1499999999996"
"559650,Weekend Special,2024-02-23,All,Social Media,2332,512,77,3632.33,7956.22,3.25,21.955403087478558,15.0390625,2.190390190318611,47.17311688311688,4323.89"
"285195,Festival Offer,2024-02-23,New Users,Email,2080,271,26,3076.49,8918.89,3.21,13.028846153846155,9.59409594095941,2.899047290906195,118.32653846153845,5842.4"
"629710,Flash Sale,2024-02-23,New Users,Sms,2730,585,99,4072.13,9460.65,2.65,21.428571428571427,16.923076923076923,2.3232681667824946,41.13262626262626,5388.5199999999995"
"202246,Membership Drive,2024-02-23,Inactive,Social Media,3269,691,32,3133.68,2813.17,3.2,21.13796267971857,4.630969609261939,0.8977208904546732,97.9275,-320.50999999999976"
"934573,Category Promotion,2024-02-23,Premium,App,6259,394,62,1345.3,9582.62,2.27,6.294935293177824,15.736040609137056,7.123035754106891,21.698387096774194,8237.320000000002"
"918248,App Push Notification,2024-02-23,All,Sms,4370,333,63,2700.7,4156.82,3.62,7.620137299771167,18.91891891891892,1.5391639204650647,42.86825396825397,1456.12"
"711201,Email Campaign,2024-02-23,Premium,App,5825,974,39,1896.5,8440.25,1.82,16.721030042918457,4.004106776180698,4.45043501186396,48.62820512820513,6543.75"
"566545,Referral Program,2024-02-23,All,Email,8813,777,90,1016.29,6861.97,2.88,8.816521048451152,11.583011583011583,6.7519802418601,11.29211111111111,5845.68"
"829033,New User Discount,2024-02-22,All,Social Media,3786,272,52,2916.59,5707.56,3.93,7.1843634442683575,19.11764705882353,1.9569291535663222,56.088269230769235,2790.9700000000003"
"425677,Weekend Special,2024-02-22,New Users,App,7918,715,90,4918.34,6855.19,3.77,9.030058095478656,12.587412587412588,1.3938015671954358,54.64822222222222,1936.8499999999995"
"813967,Festival Offer,2024-02-22,New Users,Email,4008,137,59,2518.73,5752.22,1.64,3.418163672654691,43.06569343065693,2.283777935705693,42.69033898305085,3233.4900000000002"
"655740,Flash Sale,2024-02-22,All,Email,2262,496,46,4278.39,4837.19,3.2,21.927497789566754,9.274193548387096,1.1306098789497916,93.00847826086957,558.7999999999993"
"602442,Membership Drive,2024-02-22,Premium,Email,8807,634,82,4279.64,9683.21,2.79,7.198819121153628,12.933753943217665,2.2626225570375076,52.19073170731708,5403.569999999999"
"480278,Category Promotion,2024-02-22,New Users,Sms,6277,850,92,4954.1,2399.68,2.33,13.541500716902979,10.823529411764705,0.4843826325669647,53.84891304347826,-2554.4200000000005"
"328427,App Push Notification,2024-02-22,Inactive,Social Media,8342,237,82,3559.09,3050.78,2.92,2.8410453128746105,34.59915611814346,0.8571797847202516,43.403536585365856,-508.30999999999995"
"298455,Email Campaign,2024-02-22,Inactive,App,3568,387,41,1262.41,9644.91,2.44,10.846412556053812,10.594315245478036,7.640077312442075,30.79048780487805,8382.5"
"407771,Referral Program,2024-02-22,Premium,Email,4251,109,28,2742.1,8839.95,3.26,2.564102564102564,25.688073394495415,3.2237883374056384,97.93214285714285,6097.85"
"76704,New User Discount,2024-02-21,All,Email,3386,117,53,1357.95,3215.39,2.49,3.4554046072061433,45.2991452991453,2.367826503184948,25.621698113207547,1857.4399999999998"
"513451,Weekend Special,2024-02-21,Inactive,App,2580,238,76,1248.06,4534.83,2.75,9.224806201550388,31.932773109243694,3.6335031969616844,16.421842105263156,3286.77"
"723660,Festival Offer,2024-02-21,Inactive,Sms,9774,237,52,1937.13,4772.09,1.58,2.424800491098834,21.940928270042196,2.463484639647313,37.252500000000005,2834.96"
"222388,Flash Sale,2024-02-21,Premium,Sms,6192,621,79,1353.85,7900.48,3.23,10.029069767441861,12.721417069243158,5.835565239871478,17.1373417721519,6546.629999999999"
"613453,Membership Drive,2024-02-21,Inactive,Sms,3893,438,32,2211.93,7052.88,1.55,11.250963267403032,7.30593607305936,3.188563833394366,69.1228125,4840.950000000001"
"281093,Category Promotion,2024-02-21,Premium,Email,8403,143,26,2918.53,6977.77,3.85,1.7017731762465786,18.181818181818183,2.390850873556208,112.25115384615385,4059.2400000000002"
"869401,App Push Notification,2024-02-21,Premium,Email,7586,963,46,3564.37,9855.76,3.71,12.694437121012392,4.7767393561786085,2.7650776995654214,77.48630434782608,6291.39"
"609693,Email Campaign,2024-02-21,Inactive,Social Media,2382,688,75,1303.08,5687.18,3.22,28.883291351805205,10.901162790697674,4.3644135432974185,17.374399999999998,4384.1"
"526116,Referral Program,2024-02-21,Premium,Email,3319,979,62,1451.48,9766.5,1.53,29.49683639650497,6.332992849846783,6.7286493785653265,23.410967741935483,8315.02"
"253770,New User Discount,2024-02-20,All,App,4975,161,36,4814.62,4219.2,2.37,3.2361809045226133,22.36024844720497,0.8763308423094658,133.73944444444444,-595.4200000000001"
"463037,Weekend Special,2024-02-20,Premium,Email,1726,400,33,4775.27,7903.94,3.63,23.174971031286212,8.25,1.6551818012384638,144.70515151515153,3128.669999999999"
"715213,Festival Offer,2024-02-20,New Users,Social Media,2869,934,82,2325.99,4082.07,3.43,32.55489717671662,8.779443254817988,1.7549817497065767,28.36573170731707,1756.0800000000004"
"423517,Flash Sale,2024-02-20,New Users,Social Media,8557,641,64,1238.17,9051.14,2.49,7.4909430875306775,9.98439937597504,7.310094736587059,19.34640625,7812.969999999999"
"767952,Membership Drive,2024-02-20,Premium,Sms,5402,944,80,4634.11,7512.24,2.11,17.47500925583117,8.47457627118644,1.6210750284304862,57.92637499999999,2878.13"
"417740,Category Promotion,2024-02-20,New Users,App,1623,966,48,3275.09,3112.22,1.82,59.51940850277264,4.968944099378882,0.9502700689141366,68.23104166666667,-162.87000000000035"
"51598,App Push Notification,2024-02-20,All,Social Media,8113,471,100,4989.51,6583.31,2.92,5.805497349932208,21.231422505307858,1.3194301644850897,49.8951,1593.8000000000002"
"175990,Email Campaign,2024-02-20,Premium,Sms,4745,146,93,3483.7,2295.22,3.62,3.076923076923077,63.6986301369863,0.6588454803800556,37.45913978494623,-1188.48"
"497376,Referral Program,2024-02-20,Inactive,Social Media,1292,896,28,3310.94,7851.11,3.84,69.3498452012384,3.125,2.3712631458135753,118.24785714285714,4540.17"
"736607,New User Discount,2024-02-19,New Users,Social Media,8837,750,35,1204.62,8976.17,2.4,8.48704311417902,4.666666666666667,7.451453570420548,34.41771428571428,7771.55"
"22032,Weekend Special,2024-02-19,Premium,App,1505,711,86,3742.63,9624.84,2.17,47.24252491694352,12.09563994374121,2.5716782048986944,43.51895348837209,5882.21"
"111220,Festival Offer,2024-02-19,New Users,Email,2878,279,28,2993.24,2143.27,2.11,9.69423210562891,10.03584229390681,0.7160368029292673,106.90142857142857,-849.9699999999998"
"982228,Flash Sale,2024-02-19,Premium,App,8812,497,65,2797.34,5066.46,2.36,5.640036314117113,13.078470824949697,1.8111706120814772,43.036,2269.12"
"991793,Membership Drive,2024-02-19,New Users,Social Media,2971,640,78,3611.45,8684.07,1.81,21.541568495456076,12.1875,2.4045937227429426,46.30064102564102,5072.62"
"51194,Category Promotion,2024-02-19,All,Email,7154,116,80,2565.35,4523.49,3.7,1.6214705060106236,68.96551724137932,1.7633032529674313,32.066874999999996,1958.1399999999999"
"910671,App Push Notification,2024-02-19,Premium,Sms,5605,472,14,3707.94,8691.95,3.29,8.421052631578947,2.9661016949152543,2.344145266644013,264.85285714285715,4984.01"
"986053,Email Campaign,2024-02-19,Premium,Social Media,4710,700,65,3821.21,5360.95,1.99,14.8619957537155,9.285714285714286,1.4029456638080606,58.787846153846154,1539.7399999999998"
"237396,Referral Program,2024-02-19,New Users,App,5014,249,41,3242.59,9934.24,2.02,4.966094934184284,16.46586345381526,3.0636744084204293,79.08756097560976,6691.65"
"195911,New User Discount,2024-02-18,Premium,App,1276,904,100,2357.11,8718.11,2.3,70.84639498432603,11.061946902654867,3.6986436780633913,23.5711,6361.0"
"510031,Weekend Special,2024-02-18,Inactive,App,5587,464,25,1538.17,7917.89,2.13,8.30499373545731,5.387931034482758,5.1476039709524954,61.5268,6379.72"
"805438,Festival Offer,2024-02-18,Premium,Sms,3032,780,46,4982.72,7799.25,3.53,25.725593667546175,5.897435897435897,1.5652595369597329,108.32000000000001,2816.5299999999997"
"220582,Flash Sale,2024-02-18,Premium,Sms,6497,489,76,4793.47,8327.46,1.68,7.526550715714945,15.541922290388548,1.7372508850582142,63.071973684210526,3533.989999999999"
"805803,Membership Drive,2024-02-18,New Users,App,7243,951,18,3805.65,2164.51,2.76,13.129918542040592,1.8927444794952681,0.5687622350978151,211.425,-1641.1399999999999"
"205135,Category Promotion,2024-02-18,Inactive,Email,7416,937,84,1536.33,8572.43,3.12,12.634843581445523,8.964781216648879,5.579810327208348,18.289642857142855,7036.1"
"994906,App Push Notification,2024-02-18,New Users,App,5342,184,82,1653.48,5282.98,2.24,3.4444028453762634,44.565217391304344,3.1950673730556156,20.16439024390244,3629.4999999999995"
"654178,Email Campaign,2024-02-18,Premium,Sms,6904,578,43,3891.58,5980.96,3.58,8.371958285052143,7.439446366782007,1.5368976097112228,90.50186046511628,2089.38"
"333338,Referral Program,2024-02-18,Inactive,Social Media,3157,454,70,4033.43,3470.53,2.49,14.380741210009504,15.418502202643172,0.8604413613227453,57.62042857142857,-562.8999999999996"
"872374,New User Discount,2024-02-17,Premium,Social Media,2877,413,17,1427.16,8282.02,2.05,14.355231143552311,4.116222760290557,5.803147509739623,83.95058823529412,6854.860000000001"
"539039,Weekend Special,2024-02-17,All,App,7617,837,37,4400.3,4380.95,1.65,10.988578180385979,4.4205495818399045,0.9956025725518713,118.92702702702704,-19.350000000000364"
"674340,Festival Offer,2024-02-17,New Users,Sms,2879,560,26,1159.76,7101.05,1.91,19.45119833275443,4.642857142857143,6.122861626543423,44.606153846153845,5941.29"
"512522,Flash Sale,2024-02-17,New Users,Social Media,1804,254,52,1539.93,4570.06,1.63,14.079822616407982,20.47244094488189,2.967706324313443,29.614038461538463,3030.13"
"511881,Membership Drive,2024-02-17,Inactive,Email,1579,926,68,2181.96,9241.89,3.3,58.64471184293857,7.343412526997841,4.235590936589121,32.08764705882353,7059.929999999999"
"482417,Category Promotion,2024-02-17,All,Social Media,4629,963,68,4988.24,2115.72,2.37,20.803629293583928,7.061266874350987,0.42414158099850846,73.3564705882353,-2872.52"
"718186,App Push Notification,2024-02-17,Premium,Social Media,6800,122,88,4327.97,5645.5,2.89,1.7941176470588234,72.1311475409836,1.304422165588024,49.18147727272728,1317.5299999999997"
"165013,Email Campaign,2024-02-17,All,Social Media,4574,145,62,4133.55,9645.07,1.66,3.170091823349366,42.758620689655174,2.3333623640696253,66.67016129032258,5511.5199999999995"
"867965,Referral Program,2024-02-17,Inactive,App,4382,350,69,4168.34,7368.48,2.19,7.987220447284344,19.714285714285715,1.7677252815269386,60.41072463768116,3200.1399999999994"
"876134,New User Discount,2024-02-16,New Users,Social Media,4927,159,93,1989.93,2246.1,3.13,3.227115892023544,58.490566037735846,1.128733171518596,21.39709677419355,256.16999999999985"
"174517,Weekend Special,2024-02-16,New Users,Sms,6518,639,11,3056.96,9530.6,3.77,9.803620742559067,1.7214397496087637,3.1176724589134306,277.9054545454546,6473.64"
"23915,Festival Offer,2024-02-16,Inactive,Email,8430,128,42,1478.19,5756.36,2.77,1.5183867141162515,32.8125,3.8941949275803514,35.195,4278.17"
"226277,Flash Sale,2024-02-16,Premium,App,5372,532,24,1158.1,6201.6,1.66,9.903201787043932,4.511278195488721,5.354977981176065,48.25416666666666,5043.5"
"375989,Membership Drive,2024-02-16,New Users,Social Media,4371,109,43,2116.82,8937.53,3.45,2.493708533516358,39.44954128440367,4.222149261628291,49.22837209302326,6820.710000000001"
"168573,Category Promotion,2024-02-16,All,Email,8720,523,15,4508.09,6723.48,2.41,5.997706422018348,2.8680688336520075,1.4914254151980106,300.53933333333333,2215.3899999999994"
"575186,App Push Notification,2024-02-16,Premium,App,4608,551,33,3311.6,8090.78,3.6,11.957465277777777,5.9891107078039925,2.4431634255344847,100.35151515151514,4779.18"
"38495,Email Campaign,2024-02-16,Inactive,Email,4014,396,66,3527.15,7139.79,2.07,9.865470852017937,16.666666666666664,2.024237698992104,53.44166666666667,3612.64"
"928014,Referral Program,2024-02-16,Premium,App,1103,902,40,2827.19,3033.56,2.55,81.77697189483227,4.434589800443459,1.07299474036057,70.67975,206.3699999999999"
"63274,New User Discount,2024-02-15,New Users,App,7181,884,91,2822.59,8390.19,1.57,12.31026319454115,10.294117647058822,2.972514605380165,31.017472527472528,5567.6"
"3703,Weekend Special,2024-02-15,All,Sms,9050,949,10,1971.95,3783.17,2.5,10.486187845303867,1.053740779768177,1.9184918481705926,197.195,1811.22"
"571011,Festival Offer,2024-02-15,New Users,Sms,8122,217,84,1338.34,2493.62,2.83,2.6717557251908395,38.70967741935484,1.8632186141040394,15.932619047619047,1155.28"
"135759,Flash Sale,2024-02-15,All,Social Media,1454,134,28,2617.6,2589.83,2.78,9.21595598349381,20.8955223880597,0.9893910452322738,93.48571428571428,-27.769999999999982"
"326425,Membership Drive,2024-02-15,All,Social Media,8377,688,91,2580.44,5170.87,1.63,8.2129640682822,13.226744186046513,2.003871432778906,28.356483516483518,2590.43"
"37283,Category Promotion,2024-02-15,Premium,Email,5911,963,81,4538.43,4404.72,1.69,16.291659617661985,8.411214953271028,0.9705382698422141,56.03,-133.71000000000004"
"485208,App Push Notification,2024-02-15,New Users,Sms,1191,165,27,3463.61,8349.32,3.39,13.85390428211587,16.363636363636363,2.4105831776672315,128.28185185185185,4885.709999999999"
"537092,Email Campaign,2024-02-15,New Users,Sms,8629,197,10,4594.21,6740.74,1.86,2.2829991887820142,5.0761421319796955,1.4672250506615936,459.421,2146.5299999999997"
"45116,Referral Program,2024-02-15,All,App,6942,294,68,3067.05,9737.26,3.54,4.235090751944685,23.12925170068027,3.174796628682284,45.10367647058824,6670.21"
"404515,New User Discount,2024-02-14,All,Email,3240,630,48,1503.28,2429.95,2.48,19.444444444444446,7.6190476190476195,1.6164320685434515,31.31833333333333,926.6699999999998"
"364324,Weekend Special,2024-02-14,New Users,Email,1154,585,55,3970.2,4930.39,2.56,50.69324090121318,9.401709401709402,1.241849277114503,72.18545454545455,960.1900000000005"
"669920,Festival Offer,2024-02-14,Inactive,Email,8954,599,99,2510.29,2120.29,3.87,6.689747598838508,16.52754590984975,0.8446394639663146,25.356464646464644,-390.0"
"673790,Flash Sale,2024-02-14,Inactive,Sms,1608,820,51,4749.94,3789.9,2.33,50.99502487562189,6.219512195121951,0.7978837627422664,93.13607843137254,-960.0399999999995"
"707984,Membership Drive,2024-02-14,All,App,1113,274,52,4945.45,3409.44,2.83,24.61814914645103,18.97810218978102,0.68940945717781,95.10480769230769,-1536.0099999999998"
"982984,Category Promotion,2024-02-14,Inactive,Social Media,1757,337,15,2197.37,9911.16,2.22,19.180421172453045,4.451038575667656,4.510464782899557,146.49133333333333,7713.79"
"861025,App Push Notification,2024-02-14,Premium,App,4720,391,31,1644.63,2687.01,1.95,8.283898305084746,7.928388746803069,1.6338082121814634,53.05258064516129,1042.38"
"821428,Email Campaign,2024-02-14,Inactive,Sms,9648,826,73,2761.54,4603.44,1.68,8.561359867330017,8.837772397094431,1.666982915329852,37.82931506849315,1841.8999999999996"
"578874,Referral Program,2024-02-14,All,Sms,7395,296,20,1891.11,6570.1,1.78,4.002704530087897,6.756756756756757,3.4742029813178505,94.5555,4678.990000000001"
"168936,New User Discount,2024-02-13,Inactive,Email,3452,511,41,2103.5,6440.26,3.6,14.803012746234067,8.023483365949119,3.061687663418113,51.30487804878049,4336.76"
"263758,Weekend Special,2024-02-13,All,Email,8049,812,30,3087.55,3041.5,3.96,10.088209715492608,3.6945812807881775,0.9850852617771372,102.91833333333334,-46.05000000000018"
"811537,Festival Offer,2024-02-13,All,Sms,4205,932,100,1636.28,6087.02,2.39,22.1640903686088,10.72961373390558,3.720035690713081,16.3628,4450.740000000001"
"474641,Flash Sale,2024-02-13,Premium,App,2224,290,58,3194.45,4646.73,1.79,13.03956834532374,20.0,1.4546259919547966,55.07672413793103,1452.2799999999997"
"96526,Membership Drive,2024-02-13,All,Sms,5764,696,62,4914.33,5460.72,2.84,12.074947952810549,8.908045977011495,1.1111830096879942,79.2633870967742,546.3900000000003"
"59928,Category Promotion,2024-02-13,Premium,Social Media,6732,232,83,2894.85,4069.94,3.46,3.4462269756387403,35.775862068965516,1.4059243138677306,34.87771084337349,1175.0900000000001"
