"order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Delivery_Delay_Minutes,Late_Delivery_Flag,Order_size"
"7846068436,93507573,2023-11-29 12:57:39,2023-11-29 13:17:39,2023-11-29 13:19:39,On Time,3379.35,Card,60910,5453,2.0,1,Premium"
"9893439302,67277562,2023-09-05 20:15:31,2023-09-05 20:33:31,2023-09-05 20:29:31,On Time,3745.35,Wallet,2306,1326,-4.0,0,Premium"
"4160816433,2219590,2023-12-09 12:20:14,2023-12-09 12:34:14,2023-12-09 12:43:14,Slightly Delayed,3238.22,Upi,34874,7247,9.0,1,Premium"
"6000890622,62828341,2024-09-14 16:12:21,2024-09-14 16:26:21,2024-09-14 16:23:21,On Time,1826.22,Upi,29998,2572,-3.0,0,Large"
"7317676958,92356639,2023-07-02 03:58:39,2023-07-02 04:14:39,2023-07-02 04:25:39,Slightly Delayed,2967.08,Card,61886,3528,11.0,1,Premium"
"8620144614,20122449,2024-07-10 22:57:25,2024-07-10 23:13:25,2024-07-10 23:34:25,Significantly Delayed,1435.13,Wallet,95461,5992,21.0,1,Large"
"3940758882,40085705,2024-01-24 04:33:57,2024-01-24 04:44:57,2024-01-24 04:48:57,On Time,186.08,Card,46910,6738,4.0,1,Small"
"5216555041,30188374,2024-03-03 23:15:52,2024-03-03 23:34:52,2024-03-03 23:31:52,On Time,3340.8,Wallet,72142,9088,-3.0,0,Premium"
"5144793312,59518795,2024-08-01 00:28:18,2024-08-01 00:38:18,2024-08-01 00:38:18,On Time,724.84,Upi,46815,1614,0.0,0,Medium"
"7241413847,10048910,2023-04-15 10:19:09,2023-04-15 10:39:09,2023-04-15 10:34:09,On Time,2620.23,Wallet,93156,6198,-5.0,0,Premium"
"3567610983,1816969,2023-08-19 04:01:26,2023-08-19 04:18:26,2023-08-19 04:35:26,Significantly Delayed,3657.49,Cash,20825,9376,17.0,1,Premium"
"16878685,37556526,2024-04-09 02:29:02,2024-04-09 02:44:02,2024-04-09 02:47:02,On Time,4267.94,Cash,52442,9683,3.0,1,Premium"
"951657166,63624332,2024-04-21 07:50:58,2024-04-21 08:04:58,2024-04-21 07:59:58,On Time,3588.19,Upi,14551,9165,-5.0,0,Premium"
"4189022307,21597477,2024-05-05 23:06:40,2024-05-05 23:23:40,2024-05-05 23:24:40,On Time,2928.14,Card,89735,2087,1.0,1,Premium"
"7378521428,10857389,2024-04-24 20:57:07,2024-04-24 21:13:07,2024-04-24 21:11:07,On Time,1225.86,Upi,2580,1360,-2.0,0,Large"
"6266311709,67708491,2024-06-25 01:44:46,2024-06-25 01:54:46,2024-06-25 01:56:46,On Time,1654.8,Cash,82516,7575,2.0,1,Large"
"7985347262,22483684,2024-07-31 08:42:13,2024-07-31 08:58:13,2024-07-31 08:57:13,On Time,1777.54,Wallet,55202,7376,-1.0,0,Large"
"992764262,69240186,2023-11-14 03:16:33,2023-11-14 03:35:33,2023-11-14 03:33:33,On Time,971.71,Cash,15917,7160,-2.0,0,Medium"
"3080291353,93937586,2024-08-16 19:05:58,2024-08-16 19:22:58,2024-08-16 19:25:58,On Time,2790.84,Wallet,11812,6073,3.0,1,Premium"
"5532188237,211163,2024-06-09 10:45:42,2024-06-09 11:05:42,2024-06-09 11:01:42,On Time,4861.55,Upi,12596,593,-4.0,0,Premium"
"6814658453,55278329,2023-09-28 11:21:00,2023-09-28 11:41:00,2023-09-28 11:37:00,On Time,552.2,Card,75027,4395,-4.0,0,Medium"
"4861499558,2684440,2024-03-20 16:37:21,2024-03-20 16:54:21,2024-03-20 16:55:21,On Time,1381.1,Wallet,50307,818,1.0,1,Large"
"2521042570,28394354,2024-05-17 10:43:36,2024-05-17 11:03:36,2024-05-17 11:01:36,On Time,3010.69,Cash,91832,1165,-2.0,0,Premium"
"5217781278,85658166,2023-06-27 02:48:57,2023-06-27 02:59:57,2023-06-27 03:13:57,Slightly Delayed,3074.48,Upi,73513,7586,14.0,1,Premium"
"8006034379,43784632,2024-05-03 06:21:51,2024-05-03 06:32:51,2024-05-03 06:37:51,On Time,3400.58,Card,34026,250,5.0,1,Premium"
"7380913411,49869358,2024-06-07 17:13:55,2024-06-07 17:32:55,2024-06-07 17:45:55,Slightly Delayed,367.08,Upi,31462,1515,13.0,1,Small"
"7706841114,68016312,2024-02-27 02:58:03,2024-02-27 03:16:03,2024-02-27 03:13:03,On Time,1317.62,Card,121,2640,-3.0,0,Large"
"1561779937,76359458,2024-03-27 22:00:35,2024-03-27 22:13:35,2024-03-27 22:15:35,On Time,1882.99,Cash,35802,6721,2.0,1,Large"
"7196559586,85658166,2024-08-19 11:25:51,2024-08-19 11:43:51,2024-08-19 11:38:51,On Time,1685.6,Cash,89036,5031,-5.0,0,Large"
"2359961993,28995786,2024-06-18 09:33:24,2024-06-18 09:43:24,2024-06-18 09:43:24,On Time,1895.12,Cash,53176,5711,0.0,0,Large"
"243819964,98225598,2023-12-03 09:22:31,2023-12-03 09:42:31,2023-12-03 09:43:31,On Time,1812.09,Wallet,42120,2690,1.0,1,Large"
"4806735178,8651281,2024-06-12 17:02:41,2024-06-12 17:14:41,2024-06-12 17:13:41,On Time,1275.37,Card,52673,2954,-1.0,0,Large"
"9198762300,46185579,2023-12-02 09:04:36,2023-12-02 09:15:36,2023-12-02 09:11:36,On Time,1570.51,Wallet,52504,2950,-4.0,0,Large"
"1105231941,29600229,2024-01-20 01:05:02,2024-01-20 01:20:02,2024-01-20 01:25:02,On Time,3493.45,Upi,38404,8263,5.0,1,Premium"
"5533955218,38969732,2024-06-20 04:24:16,2024-06-20 04:37:16,2024-06-20 04:33:16,On Time,5096.95,Card,61605,505,-4.0,0,Premium"
"5130246751,87641623,2023-05-08 06:03:22,2023-05-08 06:20:22,2023-05-08 06:16:22,On Time,1592.03,Card,23663,6697,-4.0,0,Large"
"4528445001,20163931,2024-04-19 12:35:43,2024-04-19 12:53:43,2024-04-19 13:02:43,Slightly Delayed,1640.29,Wallet,31379,4608,9.0,1,Large"
"9503959018,31084686,2024-09-18 10:42:59,2024-09-18 10:55:59,2024-09-18 10:58:59,On Time,3593.97,Cash,40645,5793,3.0,1,Premium"
"4107052604,34668988,2023-11-21 10:42:25,2023-11-21 11:00:25,2023-11-21 11:02:25,On Time,2777.59,Upi,32714,6503,2.0,1,Premium"
"5578822558,8817168,2023-08-06 17:49:31,2023-08-06 18:01:31,2023-08-06 18:16:31,Slightly Delayed,196.64,Upi,79766,8477,15.0,1,Small"
"5506634472,6579892,2024-09-22 18:05:59,2024-09-22 18:18:59,2024-09-22 18:36:59,Significantly Delayed,4019.21,Wallet,37774,2597,18.0,1,Premium"
"4112426763,97825663,2024-09-24 20:50:53,2024-09-24 21:03:53,2024-09-24 21:00:53,On Time,2042.79,Card,17291,4456,-3.0,0,Premium"
"7157334145,90021871,2023-10-09 08:57:19,2023-10-09 09:10:19,2023-10-09 09:08:19,On Time,239.54,Wallet,10121,2656,-2.0,0,Small"
"8423458672,60698094,2023-03-19 23:47:20,2023-03-20 00:04:20,2023-03-20 00:09:20,On Time,1745.1,Card,59255,3274,5.0,1,Large"
"3011683470,65121696,2023-03-20 07:30:42,2023-03-20 07:45:42,2023-03-20 07:50:42,On Time,4549.72,Cash,2265,9138,5.0,1,Premium"
"1884947290,75244116,2023-09-09 01:31:33,2023-09-09 01:48:33,2023-09-09 01:51:33,On Time,831.43,Wallet,96167,15,3.0,1,Medium"
"558163882,39317905,2024-07-11 11:44:58,2024-07-11 12:00:58,2024-07-11 12:07:58,Slightly Delayed,3633.09,Wallet,43299,9681,7.0,1,Premium"
"824869105,66943324,2024-08-27 16:34:48,2024-08-27 16:44:48,2024-08-27 16:41:48,On Time,2516.52,Upi,50457,6495,-3.0,0,Premium"
"4193492511,10683250,2023-10-02 15:15:52,2023-10-02 15:34:52,2023-10-02 15:33:52,On Time,316.02,Wallet,10949,7954,-1.0,0,Small"
"120996684,92455970,2023-10-02 11:21:59,2023-10-02 11:35:59,2023-10-02 11:45:59,Slightly Delayed,3139.62,Card,86475,5536,10.0,1,Premium"
"2531932780,91500615,2023-07-16 12:03:45,2023-07-16 12:15:45,2023-07-16 12:17:45,On Time,3340.23,Wallet,4665,1872,2.0,1,Premium"
"8095547865,27620326,2023-03-19 12:51:21,2023-03-19 13:11:21,2023-03-19 13:07:21,On Time,3355.93,Wallet,14451,3136,-4.0,0,Premium"
"6894204435,10700664,2023-06-17 18:35:31,2023-06-17 18:53:31,2023-06-17 18:48:31,On Time,697.38,Cash,48874,4816,-5.0,0,Medium"
"9514917126,43599910,2024-07-29 07:47:08,2024-07-29 08:03:08,2024-07-29 08:13:08,Slightly Delayed,1620.95,Upi,51089,7084,10.0,1,Large"
"9329665908,57102800,2023-07-15 08:14:21,2023-07-15 08:32:21,2023-07-15 08:34:21,On Time,2049.58,Card,64268,6777,2.0,1,Premium"
"1435406360,1174162,2023-12-11 07:44:46,2023-12-11 08:01:46,2023-12-11 07:58:46,On Time,2259.17,Wallet,25991,4834,-3.0,0,Premium"
"3460843508,32797235,2023-10-21 00:52:10,2023-10-21 01:05:10,2023-10-21 01:04:10,On Time,3465.32,Upi,89605,2021,-1.0,0,Premium"
"4762084133,72564495,2024-09-29 23:21:00,2024-09-29 23:38:00,2024-09-29 23:43:00,On Time,1969.21,Card,50374,9848,5.0,1,Large"
"3884862300,51544662,2024-02-21 09:01:55,2024-02-21 09:18:55,2024-02-21 09:25:55,Slightly Delayed,951.43,Card,38680,5609,7.0,1,Medium"
"1990946411,82286725,2024-05-16 22:59:16,2024-05-16 23:15:16,2024-05-16 23:12:16,On Time,2524.56,Cash,16925,2239,-3.0,0,Premium"
"5054937065,9274874,2024-08-24 16:53:46,2024-08-24 17:11:46,2024-08-24 17:24:46,Slightly Delayed,965.37,Upi,24647,7336,13.0,1,Medium"
"9431652023,59890331,2024-09-06 22:22:22,2024-09-06 22:35:22,2024-09-06 22:39:22,On Time,5320.2,Cash,53366,7227,4.0,1,Premium"
"2268736598,19259955,2023-07-07 08:07:32,2023-07-07 08:25:32,2023-07-07 08:21:32,On Time,2006.71,Cash,8883,1320,-4.0,0,Premium"
"2793638565,26844216,2024-02-11 08:28:16,2024-02-11 08:41:16,2024-02-11 08:36:16,On Time,2375.75,Upi,7507,9500,-5.0,0,Premium"
"4168839407,12088552,2023-04-06 00:04:24,2023-04-06 00:15:24,2023-04-06 00:14:24,On Time,822.68,Cash,45033,4657,-1.0,0,Medium"
"7406514357,20298398,2024-02-07 14:09:56,2024-02-07 14:25:56,2024-02-07 14:21:56,On Time,3698.78,Card,66093,3342,-4.0,0,Premium"
"6087916798,89968482,2023-11-17 16:39:04,2023-11-17 16:53:04,2023-11-17 17:03:04,Slightly Delayed,1692.4,Upi,10351,168,10.0,1,Large"
"4319962076,36146306,2024-01-11 05:52:34,2024-01-11 06:06:34,2024-01-11 06:25:34,Significantly Delayed,1612.18,Cash,66984,4338,19.0,1,Large"
"3904134741,58631874,2024-05-02 10:05:45,2024-05-02 10:19:45,2024-05-02 10:24:45,On Time,782.49,Upi,4829,7931,5.0,1,Medium"
"3770123374,29415527,2023-11-19 21:52:06,2023-11-19 22:03:06,2023-11-19 22:07:06,On Time,1939.04,Cash,86645,8947,4.0,1,Large"
"4494390731,34768050,2023-04-28 12:21:37,2023-04-28 12:31:37,2023-04-28 12:39:37,Slightly Delayed,1921.19,Wallet,10118,2236,8.0,1,Large"
"6109777696,89699655,2024-10-17 19:48:51,2024-10-17 20:04:51,2024-10-17 20:10:51,Slightly Delayed,3725.57,Card,12387,8590,6.0,1,Premium"
"1401372388,71411879,2023-04-17 09:37:03,2023-04-17 09:55:03,2023-04-17 09:54:03,On Time,426.72,Wallet,18081,6796,-1.0,0,Small"
"4283973398,18791381,2023-09-14 17:37:13,2023-09-14 17:50:13,2023-09-14 17:52:13,On Time,2869.43,Card,86156,2124,2.0,1,Premium"
"3261847147,67383024,2023-09-16 03:33:23,2023-09-16 03:48:23,2023-09-16 03:56:23,Slightly Delayed,3932.73,Cash,86297,9318,8.0,1,Premium"
"3153811191,87335844,2024-03-08 06:04:40,2024-03-08 06:16:40,2024-03-08 06:21:40,On Time,755.66,Wallet,69044,2009,5.0,1,Medium"
"2639216409,37702698,2024-03-10 11:45:49,2024-03-10 12:00:49,2024-03-10 12:04:49,On Time,880.72,Card,17836,8593,4.0,1,Medium"
"5948575331,92038780,2024-05-09 22:57:09,2024-05-09 23:12:09,2024-05-09 23:10:09,On Time,2112.59,Card,53387,4962,-2.0,0,Premium"
"7792925364,59830126,2024-10-23 02:49:05,2024-10-23 03:06:05,2024-10-23 03:07:05,On Time,2656.43,Card,8734,9939,1.0,1,Premium"
"7286478750,91196901,2023-10-13 03:58:31,2023-10-13 04:13:31,2023-10-13 04:22:31,Slightly Delayed,3482.66,Card,35322,1443,9.0,1,Premium"
"9776505630,15661674,2023-04-19 03:40:40,2023-04-19 03:59:40,2023-04-19 03:55:40,On Time,4167.91,Card,66941,4413,-4.0,0,Premium"
"4527342708,81183415,2023-10-03 13:34:39,2023-10-03 13:47:39,2023-10-03 13:42:39,On Time,1558.74,Wallet,81841,7746,-5.0,0,Large"
"1124359689,97825663,2024-09-13 05:09:44,2024-09-13 05:24:44,2024-09-13 05:37:44,Slightly Delayed,3608.92,Card,42724,960,13.0,1,Premium"
"3717458742,18113428,2023-08-27 23:43:12,2023-08-27 23:58:12,2023-08-28 00:04:12,Slightly Delayed,509.11,Cash,97637,5744,6.0,1,Medium"
"283675535,20238921,2023-03-24 17:02:38,2023-03-24 17:17:38,2023-03-24 17:14:38,On Time,1413.39,Wallet,3175,8980,-3.0,0,Large"
"6039353394,86479284,2023-08-08 15:10:38,2023-08-08 15:29:38,2023-08-08 15:25:38,On Time,313.77,Cash,39607,4595,-4.0,0,Small"
"6735917931,47206881,2023-09-27 12:09:29,2023-09-27 12:25:29,2023-09-27 12:24:29,On Time,2951.24,Wallet,99298,5893,-1.0,0,Premium"
"5155256671,19523856,2024-08-14 00:52:06,2024-08-14 01:02:06,2024-08-14 00:58:06,On Time,2961.15,Upi,8227,5590,-4.0,0,Premium"
"3984108726,31576845,2024-02-27 18:03:05,2024-02-27 18:15:05,2024-02-27 18:19:05,On Time,2458.19,Wallet,63676,9136,4.0,1,Premium"
"2491374111,2361575,2024-08-10 04:50:52,2024-08-10 05:06:52,2024-08-10 05:08:52,On Time,1196.3,Wallet,43388,3095,2.0,1,Large"
"2043371805,45066676,2024-10-02 06:57:04,2024-10-02 07:08:04,2024-10-02 07:22:04,Slightly Delayed,2756.32,Card,5098,848,14.0,1,Premium"
"9657782153,87251489,2024-02-29 14:46:40,2024-02-29 14:57:40,2024-02-29 14:53:40,On Time,995.98,Card,14419,3109,-4.0,0,Medium"
"9237289778,70168151,2024-05-29 14:49:19,2024-05-29 15:01:19,2024-05-29 15:06:19,On Time,4471.64,Card,10352,7022,5.0,1,Premium"
"8917116859,91562028,2024-07-05 23:35:01,2024-07-05 23:53:01,2024-07-05 23:54:01,On Time,1307.18,Card,29174,7287,1.0,1,Large"
"720578658,37551429,2024-06-02 08:56:27,2024-06-02 09:10:27,2024-06-02 09:06:27,On Time,963.23,Upi,67720,5823,-4.0,0,Medium"
"9122210530,15066187,2024-01-18 04:23:47,2024-01-18 04:39:47,2024-01-18 05:03:47,Significantly Delayed,3972.81,Upi,81385,8353,24.0,1,Premium"
"3540524256,28205701,2023-10-22 09:11:12,2023-10-22 09:31:12,2023-10-22 09:36:12,On Time,1218.01,Upi,39511,8385,5.0,1,Large"
"1909520255,71276926,2023-05-23 10:49:53,2023-05-23 11:00:53,2023-05-23 11:17:53,Significantly Delayed,2163.69,Card,16469,1144,17.0,1,Premium"
"8022279737,83058329,2024-09-08 14:02:47,2024-09-08 14:13:47,2024-09-08 14:11:47,On Time,275.03,Wallet,7643,5751,-2.0,0,Small"
"7381549355,75082508,2023-09-28 13:11:00,2023-09-28 13:30:00,2023-09-28 13:35:00,On Time,3144.56,Upi,28416,1370,5.0,1,Premium"
"3998829973,44149982,2023-10-10 01:09:17,2023-10-10 01:26:17,2023-10-10 01:46:17,Significantly Delayed,2828.4,Card,88976,7818,20.0,1,Premium"
"2895464675,94281220,2023-04-20 10:15:02,2023-04-20 10:28:02,2023-04-20 10:40:02,Slightly Delayed,935.64,Cash,13097,660,12.0,1,Medium"
"3971098657,90919603,2024-05-26 02:44:15,2024-05-26 03:04:15,2024-05-26 03:06:15,On Time,3993.42,Card,84093,8898,2.0,1,Premium"
"5278249111,78267238,2024-03-01 21:32:36,2024-03-01 21:45:36,2024-03-01 22:08:36,Significantly Delayed,1485.67,Wallet,22996,4140,23.0,1,Large"
"9810576443,42723554,2023-11-01 13:04:35,2023-11-01 13:20:35,2023-11-01 13:24:35,On Time,556.35,Upi,51602,5552,4.0,1,Medium"
"4128844410,76438648,2023-07-20 17:19:50,2023-07-20 17:36:50,2023-07-20 17:37:50,On Time,2556.83,Wallet,17809,1271,1.0,1,Premium"
"6103869123,16376189,2023-06-06 14:27:45,2023-06-06 14:37:45,2023-06-06 14:37:45,On Time,1609.25,Upi,60764,6641,0.0,0,Large"
"6595041423,57291761,2024-07-23 10:50:18,2024-07-23 11:06:18,2024-07-23 11:04:18,On Time,2079.8,Card,53964,3328,-2.0,0,Premium"
"3991011923,19182548,2024-02-07 09:02:38,2024-02-07 09:21:38,2024-02-07 09:21:38,On Time,1616.34,Wallet,4543,6308,0.0,0,Large"
"5275440923,67046342,2023-03-21 04:50:10,2023-03-21 05:06:10,2023-03-21 05:20:10,Slightly Delayed,932.79,Wallet,95040,2293,14.0,1,Medium"
"6468633344,29324437,2024-02-23 06:29:28,2024-02-23 06:43:28,2024-02-23 06:40:28,On Time,5515.23,Wallet,67358,6862,-3.0,0,Premium"
"9992859795,4356173,2023-11-12 20:07:41,2023-11-12 20:17:41,2023-11-12 20:30:41,Slightly Delayed,820.83,Wallet,47148,805,13.0,1,Medium"
"7518488485,54222320,2023-04-26 10:29:47,2023-04-26 10:41:47,2023-04-26 10:46:47,On Time,1783.54,Wallet,69310,1082,5.0,1,Large"
"9746950023,31776996,2023-11-02 06:27:26,2023-11-02 06:39:26,2023-11-02 06:36:26,On Time,1562.94,Card,50913,1509,-3.0,0,Large"
"2721433550,58873572,2023-06-07 14:10:05,2023-06-07 14:28:05,2023-06-07 14:29:05,On Time,1076.03,Upi,99958,5717,1.0,1,Large"
"6131680348,83701325,2024-07-19 21:57:55,2024-07-19 22:17:55,2024-07-19 22:18:55,On Time,2083.65,Card,11536,7707,1.0,1,Premium"
"2281544500,40692378,2023-06-09 10:08:18,2023-06-09 10:26:18,2023-06-09 10:28:18,On Time,2330.28,Upi,65040,8834,2.0,1,Premium"
"4283802879,61020,2023-05-10 15:23:10,2023-05-10 15:37:10,2023-05-10 15:32:10,On Time,2769.12,Wallet,22353,2537,-5.0,0,Premium"
"8621732366,25722990,2023-09-05 18:28:41,2023-09-05 18:46:41,2023-09-05 18:50:41,On Time,4527.28,Upi,87688,3968,4.0,1,Premium"
"3797679856,11562458,2023-12-10 05:08:46,2023-12-10 05:27:46,2023-12-10 05:27:46,On Time,4441.0,Cash,81944,7414,0.0,0,Premium"
"8532100929,31831843,2023-11-06 15:18:46,2023-11-06 15:34:46,2023-11-06 15:39:46,On Time,816.38,Card,84664,1355,5.0,1,Medium"
"2973976544,96795047,2024-09-19 17:19:49,2024-09-19 17:30:49,2024-09-19 17:35:49,On Time,1825.81,Wallet,71497,8689,5.0,1,Large"
"814260962,14974554,2023-09-14 16:10:25,2023-09-14 16:26:25,2023-09-14 16:24:25,On Time,869.22,Cash,23195,1625,-2.0,0,Medium"
"9411848231,59545278,2024-05-15 21:34:39,2024-05-15 21:51:39,2024-05-15 22:06:39,Slightly Delayed,2562.81,Upi,44999,4919,15.0,1,Premium"
"6637284724,36517334,2023-09-08 10:27:53,2023-09-08 10:44:53,2023-09-08 10:46:53,On Time,422.23,Upi,30833,784,2.0,1,Small"
"6497594124,39150258,2024-10-24 17:36:05,2024-10-24 17:53:05,2024-10-24 17:58:05,On Time,1858.93,Wallet,96186,7559,5.0,1,Large"
"7213146086,4862761,2023-03-23 20:08:50,2023-03-23 20:21:50,2023-03-23 20:16:50,On Time,1072.95,Upi,68499,8031,-5.0,0,Large"
"5110274761,24821281,2024-05-23 03:01:39,2024-05-23 03:15:39,2024-05-23 03:16:39,On Time,3728.79,Wallet,17677,1782,1.0,1,Premium"
"1112110363,98625898,2024-01-20 22:23:08,2024-01-20 22:36:08,2024-01-20 22:44:08,Slightly Delayed,775.91,Upi,50590,4297,8.0,1,Medium"
"1209202931,29451600,2023-06-27 00:09:47,2023-06-27 00:24:47,2023-06-27 00:26:47,On Time,2722.78,Card,32217,7637,2.0,1,Premium"
"6384745391,37095171,2024-08-17 15:55:50,2024-08-17 16:05:50,2024-08-17 16:12:50,Slightly Delayed,1511.16,Cash,65142,7230,7.0,1,Large"
"3367452972,61020,2024-08-31 14:07:08,2024-08-31 14:22:08,2024-08-31 14:38:08,Significantly Delayed,2515.48,Cash,6565,4289,16.0,1,Premium"
"2317597587,68661619,2024-06-17 00:30:57,2024-06-17 00:42:57,2024-06-17 00:40:57,On Time,4784.85,Card,30057,2642,-2.0,0,Premium"
"2254884198,54893418,2023-07-01 02:00:32,2023-07-01 02:19:32,2023-07-01 02:23:32,On Time,1433.62,Upi,62821,3510,4.0,1,Large"
"679196318,18642306,2024-08-19 22:43:03,2024-08-19 23:03:03,2024-08-19 23:00:03,On Time,4412.07,Wallet,77111,1274,-3.0,0,Premium"
"2185319815,19180962,2024-03-02 20:40:15,2024-03-02 20:56:15,2024-03-02 20:59:15,On Time,3963.77,Card,43571,6724,3.0,1,Premium"
"5965281449,17597449,2023-06-26 17:36:05,2023-06-26 17:51:05,2023-06-26 17:53:05,On Time,3412.11,Cash,26992,3156,2.0,1,Premium"
"8616726869,37691544,2024-01-10 22:10:37,2024-01-10 22:21:37,2024-01-10 22:46:37,Significantly Delayed,2369.51,Wallet,13100,1772,25.0,1,Premium"
"4786027510,5001749,2024-09-30 12:17:24,2024-09-30 12:33:24,2024-09-30 12:28:24,On Time,418.48,Upi,27204,359,-5.0,0,Small"
"4910445344,44030130,2024-05-18 08:58:42,2024-05-18 09:11:42,2024-05-18 09:08:42,On Time,914.88,Wallet,18682,6994,-3.0,0,Medium"
"7629577899,23348269,2023-12-14 15:42:44,2023-12-14 15:53:44,2023-12-14 16:02:44,Slightly Delayed,2550.73,Upi,524,8423,9.0,1,Premium"
"4769055037,66742602,2023-08-10 21:16:44,2023-08-10 21:31:44,2023-08-10 21:46:44,Slightly Delayed,3732.8,Cash,18445,3134,15.0,1,Premium"
"8476029654,77085443,2023-11-17 08:58:17,2023-11-17 09:14:17,2023-11-17 09:19:17,On Time,1585.8,Cash,52921,2666,5.0,1,Large"
"7809866112,3999964,2024-07-11 09:22:48,2024-07-11 09:41:48,2024-07-11 09:54:48,Slightly Delayed,3373.17,Cash,3022,992,13.0,1,Premium"
"5453896364,59840071,2023-06-24 00:27:19,2023-06-24 00:43:19,2023-06-24 00:45:19,On Time,908.37,Upi,24588,5854,2.0,1,Medium"
"9080432189,50080663,2024-08-27 19:41:12,2024-08-27 19:58:12,2024-08-27 20:02:12,On Time,3264.51,Card,42351,9910,4.0,1,Premium"
"3079758919,16410155,2024-08-22 15:55:25,2024-08-22 16:14:25,2024-08-22 16:13:25,On Time,1024.08,Upi,27064,7597,-1.0,0,Large"
"4076039325,27604184,2024-08-12 19:26:07,2024-08-12 19:45:07,2024-08-12 19:56:07,Slightly Delayed,3972.8,Wallet,79127,7367,11.0,1,Premium"
"9239241275,57291761,2024-02-07 03:19:37,2024-02-07 03:34:37,2024-02-07 03:32:37,On Time,169.88,Cash,48917,2815,-2.0,0,Small"
"4864829217,26521850,2023-09-19 05:05:23,2023-09-19 05:23:23,2023-09-19 05:20:23,On Time,144.19,Upi,25765,99,-3.0,0,Small"
"5108704843,10951674,2024-04-04 14:47:40,2024-04-04 15:04:40,2024-04-04 15:09:40,On Time,1179.1,Wallet,75292,4447,5.0,1,Large"
"8049805410,23098216,2024-09-27 18:32:00,2024-09-27 18:45:00,2024-09-27 19:11:00,Significantly Delayed,3823.81,Cash,61504,3022,26.0,1,Premium"
"4711642504,76850859,2024-08-15 13:26:51,2024-08-15 13:39:51,2024-08-15 13:44:51,On Time,2497.92,Card,89819,8927,5.0,1,Premium"
"8952094523,85626346,2023-11-14 18:13:24,2023-11-14 18:30:24,2023-11-14 18:41:24,Slightly Delayed,4876.44,Upi,83322,7536,11.0,1,Premium"
"4285784267,82169898,2024-04-15 18:41:08,2024-04-15 18:58:08,2024-04-15 18:56:08,On Time,2812.89,Upi,54001,3549,-2.0,0,Premium"
"7494670835,38728779,2024-01-18 00:22:22,2024-01-18 00:42:22,2024-01-18 00:45:22,On Time,3677.66,Cash,184,8312,3.0,1,Premium"
"7667090453,66135710,2023-06-23 23:30:40,2023-06-23 23:49:40,2023-06-23 23:50:40,On Time,852.81,Card,96187,3347,1.0,1,Medium"
"2193572534,19682060,2023-03-26 07:54:02,2023-03-26 08:05:02,2023-03-26 08:33:02,Significantly Delayed,2801.84,Upi,23297,1068,28.0,1,Premium"
"5357089776,44223796,2024-09-30 23:40:49,2024-09-30 23:53:49,2024-09-30 23:55:49,On Time,3880.92,Upi,33831,9284,2.0,1,Premium"
"1191016829,51661209,2023-06-27 20:22:04,2023-06-27 20:36:04,2023-06-27 20:50:04,Slightly Delayed,2000.2,Wallet,31384,929,14.0,1,Premium"
"549484032,79206969,2023-04-13 08:20:58,2023-04-13 08:40:58,2023-04-13 08:42:58,On Time,3436.16,Card,60679,3884,2.0,1,Premium"
"8164076900,91408854,2023-06-18 00:05:52,2023-06-18 00:23:52,2023-06-18 00:31:52,Slightly Delayed,4033.94,Wallet,63901,1349,8.0,1,Premium"
"7136165651,59485034,2024-09-30 12:50:23,2024-09-30 13:07:23,2024-09-30 13:10:23,On Time,5318.71,Cash,68514,3853,3.0,1,Premium"
"5368349643,46504355,2023-05-22 09:04:11,2023-05-22 09:21:11,2023-05-22 09:49:11,Significantly Delayed,3673.15,Card,33226,5706,28.0,1,Premium"
"6965901435,33741801,2024-10-16 15:42:15,2024-10-16 15:58:15,2024-10-16 15:55:15,On Time,2324.43,Upi,60857,6606,-3.0,0,Premium"
"6687307827,88532418,2023-04-19 14:10:40,2023-04-19 14:26:40,2023-04-19 14:31:40,On Time,2084.52,Wallet,71891,5988,5.0,1,Premium"
"475294138,31084686,2023-12-29 17:32:27,2023-12-29 17:45:27,2023-12-29 17:46:27,On Time,2500.69,Card,59790,691,1.0,1,Premium"
"9047534059,41647393,2023-12-08 14:01:55,2023-12-08 14:21:55,2023-12-08 14:25:55,On Time,1074.0,Upi,59606,4234,4.0,1,Large"
"2807487047,90448312,2024-11-03 13:30:45,2024-11-03 13:41:45,2024-11-03 13:43:45,On Time,3868.21,Wallet,72837,90,2.0,1,Premium"
"5840148195,66269844,2024-01-22 10:00:36,2024-01-22 10:16:36,2024-01-22 10:15:36,On Time,1688.23,Wallet,61116,5450,-1.0,0,Large"
"3758135932,77007315,2023-08-25 00:58:39,2023-08-25 01:17:39,2023-08-25 01:20:39,On Time,1629.06,Card,62277,2554,3.0,1,Large"
"1978476136,97315135,2024-06-22 20:14:13,2024-06-22 20:29:13,2024-06-22 20:30:13,On Time,2183.52,Wallet,70123,3351,1.0,1,Premium"
"423648434,82989313,2024-10-30 15:25:29,2024-10-30 15:43:29,2024-10-30 15:45:29,On Time,3926.19,Wallet,86520,3149,2.0,1,Premium"
"7201868330,89669139,2024-02-20 20:54:46,2024-02-20 21:11:46,2024-02-20 21:10:46,On Time,1845.31,Card,80726,4765,-1.0,0,Large"
